position,test_season,n_test,mae,spearman
TE,2017,88,28.602984520088544,0.6048205305790799
TE,2018,91,27.454493914855707,0.5390890957037189
TE,2019,95,28.732125754607353,0.6942142421665971
TE,2020,97,28.225884438003458,0.7511687720233203
TE,2021,99,23.22785144944384,0.7931169949441591
TE,2022,95,23.108991827070714,0.7599203524995017
TE,2023,95,24.44184023114254,0.7420162066653416
TE,2024,106,24.00528394195269,0.799537451123853
