position,test_season,n_test,mae,spearman
RB,2017,104,49.725103620382455,0.6316053403991886
RB,2018,107,45.38484739858134,0.7231965947420521
RB,2019,114,44.5128864392063,0.6260690121662017
RB,2020,123,41.18883395344262,0.700153820415901
RB,2021,120,48.82821265331903,0.7177659634267911
RB,2022,114,54.6563152551651,0.6074549650989983
RB,2023,108,49.94779771148055,0.7675989598932117
RB,2024,106,45.942228980154354,0.751403450381635
